id_municipio,pib_mil_reais,ano_pib
2510501,43664,2021
2510600,38371,2021
2510659,21547,2021
2510709,28935,2021
2510808,1998302,2021
2510907,157586,2021
2511004,37568,2021
2511103,80276,2021
2511202,656966,2021
2511301,206946,2021
2511400,213731,2021
2511509,122047,2021
2511608,95609,2021
2511707,51324,2021
2511806,95327,2021
2511905,431304,2021
2512002,285031,2021
2512036,40318,2021
2512077,46932,2021
2512101,466596,2021
2512200,64814,2021
2512309,266954,2021
2512408,138075,2021
2512507,607307,2021
2512606,26818,2021
2512705,181633,2021
2512721,57292,2021
2512747,36562,2021
2512754,50199,2021
2512762,56334,2021
2512788,30616,2021
2512804,92854,2021
2512903,323318,2021
2513000,33513,2021
2513109,129057,2021
2513158,65826,2021
2513208,62329,2021
2513307,62387,2021
2513356,36845,2021
2513406,372903,2021
2513505,51164,2021
2513604,67491,2021
2513653,33077,2021
2513703,2580592,2021
2513802,57292,2021
2513851,29441,2021
2513901,568731,2021
2513927,55647,2021
2513943,28821,2021
2513968,36270,2021
2513984,39305,2021
2514008,55476,2021
2514107,41004,2021
2514206,72192,2021
2514305,55708,2021
2514404,55035,2021
2514453,86773,2021
2514503,230936,2021
2514552,34093,2021
2514602,32491,2021
2514651,29166,2021
2514701,125303,2021
2514800,37037,2021
2514909,82591,2021
2515005,82966,2021
2515104,106031,2021
2515203,40497,2021
2515302,677858,2021
2515401,90035,2021
2515500,148076,2021
2515609,37107,2021
2515708,33251,2021
2515807,71258,2021
2515906,67798,2021
2515930,55027,2021
2515971,113089,2021
2516003,353670,2021
2516102,253441,2021
2516151,38789,2021
2516201,1320173,2021
2516300,201613,2021
2516409,91865,2021
2516508,139501,2021
2516607,140211,2021
2516706,169461,2021
2516755,34675,2021
2516805,87702,2021
2516904,193071,2021
2517001,91270,2021
2517100,37673,2021
2517209,52851,2021
2517407,27048,2021
2600054,1724258,2021
2600104,541816,2021
2600203,209815,2021
2600302,352858,2021
2600401,259866,2021
2600500,401111,2021
2600609,144945,2021
2600708,413314,2021
2600807,222589,2021
2600906,294407,2021
2601003,142260,2021
2601052,161884,2021
2601102,1272092,2021
2601201,1215383,2021
2601300,146943,2021
2601409,503988,2021
2601508,99499,2021
2601607,366293,2021
2601706,2765036,2021
2601805,105307,2021
2601904,962826,2021
2602001,317010,2021
2602100,643151,2021
2602209,366988,2021
2602308,539340,2021
2602407,183679,2021
2602506,83879,2021
2602605,461357,2021
2602704,133152,2021
2602803,549015,2021
2602902,13706389,2021
2603009,440863,2021
2603108,254369,2021
2603207,423727,2021
2603306,115299,2021
2603405,50300,2021
2603454,2229680,2021
2603504,181161,2021
2603603,285369,2021
2603702,253171,2021
2603801,244054,2021
2603900,193546,2021
2603926,83423,2021
2604007,1744915,2021
2604106,8663525,2021
2604155,101521,2021
2604205,360566,2021
2604304,125401,2021
2604403,168758,2021
2604502,251193,2021
2604601,250915,2021
2604700,192016,2021
2604809,121502,2021
2604908,109260,2021
2605004,283576,2021
2605103,593880,2021
2605152,246023,2021
2605202,1306431,2021
2605301,325117,2021
2605400,247550,2021
2605459,229561,2021
2605509,132503,2021
2605608,192902,2021
2605707,445213,2021
2605806,131441,2021
2605905,274258,2021
2606002,3077112,2021
2606101,554616,2021
2606200,10662964,2021
2606309,78432,2021
2606408,1359681,2021
2606507,195800,2021
2606606,330119,2021
2606705,85527,2021
2606804,3471427,2021
2606903,112369,2021
2607000,196880,2021
2607109,50497,2021
2607208,14929346,2021
2607307,340374,2021
2607406,71286,2021
2607505,283413,2021
2607604,299232,2021
2607653,522657,2021
2607703,139873,2021
2607752,2383641,2021
2607802,160857,2021
2607901,16133556,2021
2607950,111801,2021
2608008,154862,2021
2608057,153793,2021
2608107,316644,2021
2608206,181310,2021
2608255,129270,2021
2608305,214224,2021
2608404,132840,2021
2608453,300635,2021
2608503,482859,2021
2608602,139223,2021
2608701,135443,2021
2608750,456844,2021
2608800,585576,2021
2608909,838343,2021
2609006,283578,2021
2609105,216295,2021
2609154,139153,2021
2609204,92490,2021
2609303,163406,2021
2609402,892506,2021
2609501,688468,2021
2609600,5788250,2021
2609709,398794,2021
2609808,186448,2021
2609907,780513,2021
2610004,924146,2021
2610103,79959,2021
2610202,229556,2021
2610301,285773,2021
2610400,213190,2021
2610509,264547,2021
2610608,926328,2021
2610707,5591652,2021
2610806,306398,2021
2610905,869651,2021
2611002,1675876,2021
2611101,7994040,2021
2611200,102107,2021
2611309,532583,2021
2611408,291696,2021
2611507,192325,2021
2611533,67064,2021
2611606,54970302,2021
2611705,260563,2021
2611804,576407,2021
2611903,379871,2021
2612000,176225,2021
2612109,80938,2021
2612208,1002105,2021
2612307,171051,2021
2612406,248264,2021
2612455,133592,2021
2612471,113554,2021
2612505,1925734,2021
2612554,111830,2021
2612604,564000,2021
2612703,122262,2021
2612802,114824,2021
2612901,117017,2021
2613008,1485706,2021
2613107,447679,2021
2613206,390211,2021
2613305,185467,2021
2613404,291007,2021
2613503,341544,2021
2613602,441117,2021
2613701,1444200,2021
2613800,209528,2021
2613909,1693347,2021
2614006,161153,2021
2614105,367389,2021
2614204,722495,2021
2614303,90987,2021
2614402,56661,2021
2614501,915558,2021
2614600,314903,2021
2614709,149159,2021
2614808,251978,2021
2614857,395834,2021
2615003,334642,2021
2615102,75618,2021
2615201,95262,2021
2615300,746607,2021
2615409,764572,2021
2615508,176619,2021
2615607,419024,2021
2615706,157358,2021
2615805,227130,2021
2615904,89139,2021
2616001,247349,2021
2616100,80931,2021
2616183,74060,2021
2616209,194511,2021
2616308,519426,2021
2616407,4551843,2021
2616506,141411,2021
2700102,202705,2021
2700201,250500,2021
2700300,5916238,2021
2700409,1500460,2021
2700508,262047,2021
2700607,238456,2021
2700706,229982,2021
2700805,191336,2021
2700904,151407,2021
2701001,506081,2021
2701100,775435,2021
2701209,140487,2021
2701308,207919,2021
2701357,87777,2021
2701407,734766,2021
2701506,106142,2021
2701605,166521,2021
2701704,248032,2021
2701803,90803,2021
2701902,175489,2021
2702009,211514,2021
2702108,397415,2021
2702207,96056,2021
2702306,1782568,2021
2702355,480753,2021
2702405,673915,2021
2702504,105272,2021
2702553,154359,2021
2702603,427598,2021
2702702,164034,2021
2702801,297791,2021
2702900,549600,2021
2703007,196489,2021
2703106,311967,2021
2703205,571877,2021
2703304,174776,2021
2703403,74960,2021
2703502,194531,2021
2703601,252002,2021
2703700,77897,2021
2703759,382025,2021
2703809,520994,2021
2703908,54801,2021
2704005,550087,2021
2704104,273062,2021
2704203,685194,2021
2704302,27485311,2021
2704401,283475,2021
2704500,1118908,2021
2704609,90758,2021
2704708,3409648,2021
2704807,188010,2021
2704906,50951,2021
2705002,354641,2021
2705101,385920,2021
2705200,221131,2021
2705309,74515,2021
2705408,78347,2021
2705507,588158,2021
2705606,187256,2021
2705705,271809,2021
2705804,92959,2021
2705903,70179,2021
2706000,108872,2021
2706109,110475,2021
2706208,45927,2021
2706307,1181612,2021
2706406,266647,2021
2706422,145004,2021
2706448,236831,2021
2706505,337360,2021
2706604,105576,2021
2706703,983959,2021
2706802,458416,2021
2706901,676236,2021
2707008,59445,2021
2707107,344069,2021
2707206,125628,2021
2707305,412903,2021
2707404,333231,2021
2707503,268907,2021
2707602,189081,2021
2707701,1423072,2021
2707800,204149,2021
2707909,277405,2021
2708006,646336,2021
2708105,1408592,2021
2708204,129340,2021
2708303,588009,2021
2708402,332854,2021
2708501,943729,2021
2708600,1373077,2021
2708709,243495,2021
2708808,858876,2021
2708907,261004,2021
2708956,121201,2021
2709004,92175,2021
2709103,510846,2021
2709152,1357798,2021
2709202,297000,2021
2709301,1416193,2021
2709400,594195,2021
2800100,37967,2021
2800209,287874,2021
2800308,18405678,2021
2800407,140122,2021
2800506,252263,2021
2800605,2581592,2021
2800670,333080,2021
2800704,95886,2021
2801009,237677,2021
2801108,84436,2021
2801207,2895222,2021
2801306,385290,2021
2801405,379818,2021
2801504,422601,2021
2801603,64293,2021
2801702,250777,2021
2801900,69489,2021
2802007,188619,2021
2802106,2126563,2021
2802205,114918,2021
2802304,324741,2021
2802403,179511,2021
2802502,43532,2021
2802601,100982,2021
2802700,101815,2021
2802809,229670,2021
2802908,2213275,2021
2803005,535797,2021
2803104,81127,2021
2803203,880245,2021
2803302,527939,2021
2803401,210654,2021
2803500,1798319,2021
2803609,1162007,2021
2803708,89535,2021
2803807,52760,2021
2803906,173218,2021
2804003,448414,2021
2804102,206468,2021
2804201,218953,2021
2804300,96660,2021
2804409,330966,2021
2804458,109900,2021
2804508,790790,2021
2804607,415736,2021
2804706,91165,2021
2804805,3232698,2021
2804904,236643,2021
2805000,48012,2021
2805109,98936,2021
2805208,91574,2021
2805307,137922,2021
2805406,416245,2021
2805505,322302,2021
2805604,366553,2021
2805703,554299,2021
2805802,328904,2021
2805901,222401,2021
2806008,339443,2021
2806107,468956,2021
2806206,217519,2021
2806305,192690,2021
2806404,106773,2021
2806503,55084,2021
2806602,167665,2021
2806701,1031740,2021
2806800,135227,2021
2806909,56034,2021
2807006,49842,2021
2807105,790408,2021
2807204,176736,2021
2807303,44121,2021
2807402,655791,2021
2807501,146965,2021
2807600,401569,2021
2900108,70037,2021
2900207,208481,2021
2900306,144341,2021
2900355,240507,2021
2900405,158357,2021
2900504,77947,2021
2900603,53699,2021
2900702,4533420,2021
2900801,347521,2021
2900900,62839,2021
2901007,463246,2021
2901106,437827,2021
2901155,167876,2021
2901205,224788,2021
2901304,134354,2021
2901353,223255,2021
2901403,190379,2021
2901502,78771,2021
2901601,160611,2021
2901700,124246,2021
2901809,82589,2021
2901908,148460,2021
2901957,74216,2021
2902005,145622,2021
2902054,298903,2021
2902104,490958,2021
2902203,103680,2021
2902252,101344,2021
2902302,79992,2021
2902401,136886,2021
2902500,263675,2021
2902609,194474,2021
2902658,113493,2021
2902708,430282,2021
2902807,376926,2021
2902906,573207,2021
2903003,115644,2021
2903102,77839,2021
2903201,7007583,2021
2903235,112747,2021
2903276,345869,2021
2903300,79870,2021
2903409,373616,2021
2903508,169334,2021
2903607,145254,2021
2903706,111525,2021
2903805,155182,2021
2903904,1357111,2021
2903953,69906,2021
2904001,117753,2021
2904050,270624,2021
2904100,188737,2021
2904209,109884,2021
2904308,144196,2021
2904407,126161,2021
2904506,96352,2021
2904605,1781802,2021
2904704,209117,2021
2904753,154805,2021
2904803,77336,2021
2904852,141050,2021
2904902,479138,2021
2905008,363603,2021
2905107,92224,2021
2905156,102468,2021
2905206,1098344,2021
2905305,217329,2021
2905404,1508842,2021
2905503,101885,2021
2905602,354111,2021
2905701,33990890,2021
2905800,468117,2021
2905909,295119,2021
2906006,2072121,2021
2906105,84823,2021
2906204,258494,2021
2906303,394907,2021
2906402,67739,2021
2906501,6824935,2021
2906600,140513,2021
2906709,244448,2021
2906808,352265,2021
2906824,152935,2021
2906857,129342,2021
2906873,579390,2021
2906899,86125,2021
2906907,357855,2021
2907004,117844,2021
2907103,288403,2021
2907202,874879,2021
2907301,316840,2021
2907400,80904,2021
2907509,695021,2021
2907558,78181,2021
2907608,154454,2021
2907707,105377,2021
2907806,399480,2021
2907905,155100,2021
2908002,190857,2021
2908101,559255,2021
2908200,375845,2021
2908309,200105,2021
2908408,883550,2021
2908507,2761495,2021
2908606,288432,2021
2908705,170758,2021
2908804,50705,2021
2908903,225909,2021
2909000,70616,2021
2909109,168999,2021
2909208,175063,2021
2909307,3280617,2021
2909406,171261,2021
2909505,45856,2021
2909604,205809,2021
2909703,157829,2021
2909802,1041984,2021
2909901,354901,2021
2910008,126035,2021
2910057,3052173,2021
2910107,142114,2021
2910206,43268,2021
2910305,76577,2021
2910404,255982,2021
2910503,680875,2021
2910602,731443,2021
2910701,794576,2021
2910727,3204764,2021
2910750,279797,2021
2910776,63006,2021
2910800,17287746,2021
2910859,139019,2021
2910909,70961,2021
2911006,101470,2021
2911105,4609105,2021
2911204,460710,2021
2911253,49892,2021
2911303,133421,2021
2911402,254116,2021
2911501,76384,2021
2911600,221824,2021
2911659,68553,2021
2911709,1652174,2021
2911808,279298,2021
2911857,140497,2021
2911907,236733,2021
2912004,98696,2021
2912103,206488,2021
2912202,442996,2021
2912301,196041,2021
2912400,177643,2021
2912509,117147,2021
2912608,37302,2021
2912707,285725,2021
2912806,450754,2021
2912905,206991,2021
2913002,113539,2021
2913101,155356,2021
2913200,415176,2021
2913309,56326,2021
2913408,198181,2021
2913457,211118,2021
2913507,246107,2021
2913606,5165434,2021
2913705,625516,2021
2913804,105039,2021
2913903,567652,2021
2914000,664074,2021
2914109,100298,2021
2914208,77968,2021
2914307,102575,2021
2914406,897724,2021
2914505,285797,2021
2914604,1531592,2021
2914653,513989,2021
2914703,995761,2021
2914802,4200887,2021
2914901,427090,2021
2915007,126615,2021
2915106,128429,2021
2915205,1102618,2021
2915304,127478,2021
2915353,152646,2021
2915403,89468,2021
2915502,255369,2021
2915601,1109786,2021
2915700,103343,2021
2915809,294534,2021
2915908,81829,2021
2916005,293429,2021
2916104,246765,2021
2916203,106333,2021
2916302,335601,2021
2916401,1466169,2021
2916500,438660,2021
2916609,94612,2021
2916708,100679,2021
2916807,330772,2021
2916856,430369,2021
2916906,120556,2021
2917003,351480,2021
2917102,250715,2021
2917201,256554,2021
2917300,367367,2021
2917334,133299,2021
2917359,1344176,2021
2917409,122734,2021
2917508,1866382,2021
2917607,677732,2021
2917706,1197315,2021
2917805,206796,2021
2917904,168106,2021
2918001,3175607,2021
2918100,501169,2021
2918209,150225,2021
2918308,175501,2021
2918357,296792,2021
2918407,5182686,2021
2918456,127605,2021
2918506,113552,2021
2918555,71426,2021
2918605,68637,2021
2918704,55228,2021
2918753,119480,2021
2918803,292274,2021
2918902,112925,2021
2919009,60929,2021
2919058,78267,2021
2919108,64992,2021
2919157,302184,2021
2919207,7322788,2021
2919306,170248,2021
2919405,157145,2021
2919504,574693,2021
2919553,8833179,2021
2919603,90666,2021
2919702,226872,2021
2919801,430548,2021
2919900,67455,2021
2919926,515753,2021
2919959,50031,2021
2920007,204964,2021
2920106,158649,2021
2920205,187955,2021
2920304,80501,2021
2920403,139733,2021
2920452,93635,2021
2920502,655865,2021
2920601,402216,2021
2920700,343435,2021
2920809,94273,2021
2920908,161322,2021
2921005,1307567,2021
2921054,91646,2021
2921104,514264,2021
2921203,272751,2021
2921302,144021,2021
2921401,141314,2021
2921450,78529,2021
2921500,459587,2021
2921609,78576,2021
2921708,626444,2021
2921807,106587,2021
2921906,774984,2021
2922003,2213929,2021
2922052,212754,2021
2922102,198985,2021
2922201,66760,2021
2922250,210272,2021
2922300,276522,2021
2922409,470758,2021
2922508,330399,2021
2922607,185842,2021
2922656,160704,2021
2922706,174011,2021
2922730,95116,2021
2922755,101835,2021
2922805,73231,2021
2922854,75482,2021
2922904,271385,2021
2923001,575879,2021
2923035,105117,2021
2923050,103840,2021
2923100,241905,2021
2923209,291778,2021
2923308,80572,2021
2923357,279796,2021
2923407,237973,2021
2923506,107772,2021
2923605,270522,2021
2923704,260302,2021
2923803,454229,2021
2923902,105694,2021
2924009,3964729,2021
2924058,131268,2021
2924108,52230,2021
2924207,119243,2021
2924306,242589,2021
2924405,291131,2021
2924504,296449,2021
2924603,156836,2021
2924652,109216,2021
2924678,116891,2021
2924702,79283,2021
2924801,187717,2021
2924900,79136,2021
2925006,309692,2021
2925105,572944,2021
2925204,1843255,2021
2925253,142450,2021
2925303,3775003,2021
2925402,114890,2021
2925501,625403,2021
2925600,132058,2021
2925709,100235,2021
2925758,337994,2021
2925808,257595,2021
2925907,227708,2021
2925931,76980,2021
2925956,396593,2021
2926004,486107,2021
2926103,149704,2021
2926202,1539859,2021
2926301,409527,2021
2926400,317645,2021
2926509,192311,2021
2926608,715512,2021
2926657,110954,2021
2926707,155831,2021
2926806,115515,2021
2926905,100333,2021
2927002,1030915,2021
2927101,143383,2021
2927200,392238,2021
2927309,201345,2021
2927408,62981326,2021
2927507,180434,2021
2927606,119246,2021
2927705,549713,2021
2927804,71169,2021
2927903,76085,2021
2928000,521838,2021
2928059,124187,2021
2928109,600085,2021
2928208,343471,2021
2928307,68800,2021
2928406,285736,2021
2928505,101309,2021
2928604,1137499,2021
2928703,2449482,2021
2928802,913473,2021
2928901,5846224,2021
2928950,88333,2021
2929008,172669,2021
2929057,238009,2021
2929107,211989,2021
2929206,13095067,2021
2929255,152707,2021
2929305,1156472,2021
2929354,67107,2021
2929370,126577,2021
2929404,176578,2021
2929503,849766,2021
2929602,213065,2021
2929701,257706,2021
2929750,146219,2021
2929800,102999,2021
2929909,625080,2021
2930006,107168,2021
2930105,997788,2021
2930154,411279,2021
2930204,1714711,2021
2930303,199802,2021
2930402,138171,2021
2930501,1085465,2021
2930600,118127,2021
2930709,6340237,2021
2930758,119916,2021
2930766,103227,2021
2930774,842992,2021
2930808,135851,2021
2930907,268071,2021
2931004,252999,2021
2931053,182572,2021
2931103,66752,2021
2931202,221530,2021
2931301,148710,2021
2931350,2875560,2021
2931400,177343,2021
2931509,191244,2021
2931608,216597,2021
2931707,170369,2021
2931806,133571,2021
2931905,544589,2021
2932002,234752,2021
2932101,228976,2021
2932200,244475,2021
2932309,223669,2021
2932408,175916,2021
2932457,263228,2021
2932507,333870,2021
2932606,199656,2021
2932705,296011,2021
2932804,185676,2021
2932903,1740629,2021
2933000,268418,2021
2933059,111965,2021
2933109,116185,2021
2933158,231719,2021
2933174,135059,2021
2933208,601816,2021
2933257,92690,2021
2933307,8218063,2021
2933406,89462,2021
2933455,167534,2021
2933505,331451,2021
2933604,460817,2021
3100104,176730,2021
3100203,541136,2021
3100302,262668,2021
3100401,64892,2021
3100500,165796,2021
3100609,192065,2021
3100708,230005,2021
3100807,94598,2021
3100906,287546,2021
3101003,236694,2021
3101102,637983,2021
3101201,128546,2021
3101300,47699,2021
3101409,153935,2021
3101508,971558,2021
3101607,3486907,2021
3101631,150571,2021
3101706,674815,2021
3101805,94682,2021
3101904,524182,2021
3102001,296492,2021
3102050,97092,2021
3102100,180095,2021
3102209,54645,2021
3102308,340110,2021
3102407,64841,2021
3102506,55910,2021
3102605,1183259,2021
3102704,125620,2021
3102803,292394,2021
3102852,144549,2021
3102902,242348,2021
3103009,894601,2021
3103108,28556,2021
3103207,60662,2021
3103306,31371,2021
3103405,519974,2021
3103504,5836329,2021
3103603,88536,2021
3103702,122267,2021
3103751,1294624,2021
3103801,172745,2021
3103900,474404,2021
3104007,8950200,2021
3104106,346405,2021
3104205,2345874,2021
3104304,309330,2021
3104403,40067,2021
3104452,67088,2021
3104502,318815,2021
3104601,291866,2021
3104700,198960,2021
3104809,89054,2021
3104908,380866,2021
3105004,201272,2021
3105103,779906,2021
3105202,59093,2021
3105301,86572,2021
3105400,2438852,2021
3105509,63071,2021
3105608,3521229,2021
3105707,81928,2021
3105905,608480,2021
3106002,568234,2021
3106101,61557,2021
3106200,105920859,2021
3106309,2089750,2021
3106408,279868,2021
3106507,112833,2021
3106606,53770,2021
3106655,61006,2021
3106705,33125378,2021
3106804,41583,2021
3106903,277715,2021
3107000,64473,2021
3107109,1058480,2021
3107208,80211,2021
3107307,1224914,2021
3107406,1814550,2021
3107505,127743,2021
3107604,196074,2021
3107703,160390,2021
3107802,171084,2021
3107901,160232,2021
3108008,445214,2021
3108107,135422,2021
3108206,458898,2021
3108255,101045,2021
3108305,374716,2021
3108404,325978,2021
3108503,75744,2021
3108552,415061,2021
3108602,377410,2021
3108701,50032,2021
3108800,213072,2021
3108909,198123,2021
3109006,4624729,2021
3109105,240684,2021
3109204,180714,2021
3109253,47548,2021
3109303,1163750,2021
3109402,735994,2021
3109451,477332,2021
3109501,290817,2021
3109600,51886,2021
3109709,536512,2021
3109808,131487,2021
3109907,315208,2021
3110004,1074947,2021
3110103,88661,2021
3110202,97287,2021
3110301,337630,2021
3110400,70858,2021
3110509,987747,2021
3110608,1864549,2021
3110707,370830,2021
3110806,53458,2021
3110905,439921,2021
3111002,486410,2021
3111101,536761,2021
3111150,40651,2021
3111200,1242918,2021
3111309,231124,2021
3111408,710762,2021
3111507,434229,2021
3111606,704525,2021
3111705,77437,2021
3111804,677858,2021
3111903,80057,2021
3112000,371166,2021
3112059,56752,2021
3112109,97643,2021
3112208,62458,2021
3112307,887590,2021
3112406,207248,2021
3112505,123369,2021
3112604,666437,2021
3112653,60792,2021
3112703,501415,2021
3112802,328594,2021
3112901,143709,2021
3113008,210367,2021
3113107,41465,2021
3113206,751465,2021
3113305,639119,2021
3113404,2283105,2021
3113503,220652,2021
3113602,174238,2021
3113701,474669,2021
3113800,39785,2021
3113909,321614,2021
3114006,265586,2021
3114105,290553,2021
3114204,627199,2021
3114303,1060015,2021
3114402,694497,2021
3114501,461515,2021
3114550,406710,2021
3114600,177636,2021
3114709,71384,2021
3114808,80682,2021
3114907,69228,2021
3115003,79984,2021
3115102,436341,2021
3115201,68717,2021
3115300,1650831,2021
3115359,5032327,2021
3115409,40785,2021
3115458,83308,2021
3115474,56838,2021
3115508,371252,2021
3115607,22396,2021
3115706,87043,2021
3115805,351125,2021
3115904,47145,2021
3116001,114191,2021
3116100,111106,2021
3116159,403133,2021
3116209,37247,2021
3116308,73287,2021
3116407,181971,2021
3116506,83712,2021
3116605,1117593,2021
3116704,139787,2021
3116803,121199,2021
3116902,154777,2021
3117009,68104,2021
3117108,274187,2021
3117207,61047,2021
3117306,1318009,2021
3117405,81006,2021
3117504,9050953,2021
3117603,493948,2021
3117702,343556,2021
3117801,224990,2021
3117836,63478,2021
3117876,485672,2021
3117900,220464,2021
3118007,7677447,2021
3118106,49288,2021
3118205,490051,2021
3118304,3117736,2021
3118403,383757,2021
3118502,31441,2021
3118601,36478511,2021
3118700,234159,2021
3118809,272832,2021
3118908,146188,2021
3119005,113743,2021
3119104,608967,2021
3119203,125596,2021
3119302,1535203,2021
3119401,1995525,2021
3119500,119826,2021
3119609,60101,2021
3119708,90932,2021
3119807,165719,2021
3119906,45603,2021
3119955,320483,2021
3120003,38521,2021
3120102,63266,2021
3120151,76403,2021
3120201,295630,2021
3120300,59160,2021
3120409,123678,2021
3120508,233177,2021
3120607,83064,2021
3120706,184033,2021
3120805,317649,2021
3120839,74037,2021
3120870,80420,2021
3120904,2228066,2021
3121001,73978,2021
3121100,125697,2021
3121209,247289,2021
3121258,466555,2021
3121308,81649,2021
3121407,261189,2021
3121506,50610,2021
3121605,984231,2021
3121704,42932,2021
3121803,90865,2021
3121902,63671,2021
3122009,319453,2021
3122108,61680,2021
3122207,82272,2021
3122306,8328420,2021
3122355,178202,2021
3122405,129921,2021
3122454,93183,2021
3122470,69488,2021
3122504,69618,2021
3122603,67800,2021
3122702,108260,2021
3122801,39046,2021
3122900,109854,2021
3123007,320072,2021
3123106,190689,2021
3123205,352243,2021
3123304,67069,2021
3123403,84085,2021
3123502,79306,2021
3123528,122873,2021
3123601,705288,2021
3123700,157012,2021
3123809,92057,2021
3123858,64895,2021
3123908,270170,2021
3124005,409383,2021
3124104,973278,2021
3124203,411016,2021
3124302,364023,2021
3124401,122219,2021
3124500,601829,2021
3124609,42891,2021
3124708,165338,2021
3124807,351211,2021
3124906,221741,2021
3125002,54345,2021
3125101,13653880,2021
3125200,58617,2021
3125309,64355,2021
3125408,73738,2021
3125507,48742,2021
3125606,75699,2021
3125705,281136,2021
3125804,45852,2021
3125903,147935,2021
3125952,156872,2021
3126000,142775,2021
3126109,2212489,2021
3126208,314877,2021
3126307,111241,2021
3126406,51259,2021
3126505,77801,2021
3126604,75589,2021
3126703,452040,2021
3126752,101190,2021
3126802,80089,2021
3126901,150514,2021
3126950,35558,2021
3127008,935386,2021
3127057,48924,2021
3127073,47075,2021
3127107,2472972,2021
3127206,83300,2021
3127305,113699,2021
3127339,57342,2021
3127354,41126,2021
3127370,49898,2021
3127388,62242,2021
3127404,94305,2021
3127503,68965,2021
3127602,198843,2021
3127701,7382104,2021
3127800,770836,2021
3127909,44193,2021
3128006,996792,2021
3128105,390741,2021
3128204,115211,2021
3128253,78006,2021
3128303,549498,2021
3128402,173383,2021
3128501,57624,2021
3128600,750765,2021
3128709,2806751,2021
3128808,123262,2021
3128907,327592,2021
3129004,114327,2021
3129103,180788,2021
3129202,133435,2021
3129301,176380,2021
3129400,103540,2021
3129509,1534624,2021
3129608,114948,2021
3129657,51252,2021
3129707,728232,2021
3129806,3202480,2021
3129905,77622,2021
3130002,59365,2021
3130051,111419,2021
3130101,966978,2021
3130200,577884,2021
3130309,586931,2021
3130408,494349,2021
3130507,265457,2021
3130556,101196,2021
3130606,132560,2021
3130655,87300,2021
3130705,875623,2021
3130804,115689,2021
3130903,404766,2021
3131000,145761,2021
3131109,90714,2021
3131158,180272,2021
3131208,344482,2021
3131307,17607740,2021
3131406,183043,2021
3131505,188547,2021
3131604,301450,2021
3131703,14971550,2021
3131802,136366,2021
3131901,13139282,2021
3132008,61709,2021
3132107,226687,2021
3132206,402204,2021
3132305,121611,2021
3132404,3611716,2021
3132503,647443,2021
3132602,67305,2021
3132701,341003,2021
3132800,35863,2021
3132909,236283,2021
3133006,1181671,2021
3133105,470089,2021
3133204,151256,2021
3133303,308690,2021
3133402,514170,2021
3133501,628985,2021
3133600,849148,2021
3133709,6934362,2021
3133758,724062,2021
3133808,5082302,2021
3133907,71363,2021
3134004,148251,2021
3134103,122238,2021
3134202,3797167,2021
3134301,91596,2021
3134400,2016962,2021
3134509,172518,2021
3134608,297804,2021
3134707,131534,2021
3134806,150928,2021
3134905,1143674,2021
3135001,109803,2021
3135050,849078,2021
3135076,82526,2021
3135100,1603605,2021
3135209,824553,2021
3135308,101345,2021
3135357,77418,2021
3135407,1952716,2021
3135456,79486,2021
3135506,193976,2021
3135605,130436,2021
3135704,126108,2021
3135803,274885,2021
3135902,104192,2021
3136009,162645,2021
3136108,110201,2021
3136207,4852510,2021
3136306,2156345,2021
3136405,72279,2021
3136504,107127,2021
3136520,51739,2021
3136553,72330,2021
3136579,58017,2021
3136603,107483,2021
3136652,1436347,2021
3136702,20281698,2021
3136801,51591,2021
3136900,274079,2021
3136959,65619,2021
3137007,147335,2021
3137106,242478,2021
3137205,1984774,2021
3137304,59595,2021
3137403,345374,2021
3137502,565539,2021
3137536,292472,2021
3137601,2187875,2021
3137700,399767,2021
3137809,405229,2021
3137908,52121,2021
3138005,95736,2021
3138104,192531,2021
3138203,2941308,2021
3138302,55488,2021
3138351,66185,2021
3138401,1112639,2021
3138500,107623,2021
3138609,339219,2021
3138625,462720,2021
3138658,93829,2021
3138674,132765,2021
3138682,65469,2021
3138708,149049,2021
3138807,657535,2021
3138906,112414,2021
3139003,1373896,2021
3139102,301965,2021
3139201,235786,2021
3139250,60080,2021
3139300,243336,2021
3139409,3277778,2021
3139508,563358,2021
3139607,476839,2021
3139706,233073,2021
3139805,227482,2021
3139904,203119,2021
3140001,7367033,2021
3140100,57772,2021
3140159,197957,2021
3140209,74902,2021
3140308,60417,2021
3140407,42790,2021
3140506,474367,2021
3140530,215621,2021
3140555,91547,2021
3140605,60526,2021
3140704,1078989,2021
3140803,627997,2021
3140852,158429,2021
3140902,425174,2021
3141009,157530,2021
3141108,1505458,2021
3141207,97184,2021
3141306,247288,2021
3141405,252979,2021
3141504,77407,2021
3141603,151705,2021
3141702,59433,2021
3141801,350038,2021
3141900,163760,2021
3142007,162987,2021
3142106,173968,2021
3142205,333953,2021
3142254,46796,2021
3142304,76859,2021
3142403,152626,2021
3142502,46801,2021
3142601,228126,2021
3142700,165406,2021
3142809,758376,2021
3142908,256072,2021
3143005,366218,2021
3143104,1559202,2021
3143153,44093,2021
3143203,483172,2021
3143302,10799486,2021
3143401,605892,2021
3143450,91046,2021
3143500,541502,2021
3143609,51052,2021
3143708,44097,2021
3143807,128215,2021
3143906,2654177,2021
3144003,508860,2021
3144102,535415,2021
3144201,37373,2021
