id_municipio,nome_municipio,sigla_uf,regiao,taxa_2023,taxa_2024,meta_2025,meta_2030,delta_observado,delta_projetado,projecao_2025,projecao_2026,projecao_2027,projecao_2028,projecao_2029,projecao_2030,atinge_meta_2025,atinge_meta_2030,gap_2030,ritmo_necessario_ate_2030,ritmo_projetado,classificacao_ritmo
3532868,Nova Castilho,SP,Sudeste,40.0,25.0,52.66,80.0,-15.0,-5.94,19.95,15.66,12.01,8.91,6.28,4.03,0,0,-75.97,9.17,-5.94,Em retrocesso
1704600,Chapada de Areia,TO,Norte,50.0,6.25,59.77,80.0,-43.75,-17.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,12.29,-17.77,Em retrocesso
2406155,Jundiá,RN,Nordeste,54.55,33.33,41.43,80.0,-21.22,-8.0,26.53,20.75,15.84,11.66,8.11,5.09,0,0,-74.91,7.78,-8.0,Em retrocesso
2406205,Lagoa d'Anta,RN,Nordeste,13.11,11.65,19.26,80.0,-1.46,1.88,13.25,14.61,15.76,16.74,17.58,18.29,0,0,-61.71,11.39,1.88,Em retrocesso
1710706,Itaguatins,TO,Norte,32.53,18.09,46.88,80.0,-14.44,-3.12,15.44,13.18,11.27,9.64,8.25,7.08,0,0,-72.92,10.32,-3.12,Em retrocesso
4301750,Barão do Triunfo,RS,Sul,88.23,4.4,14.05,80.0,-83.83,-51.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,12.6,-51.89,Em retrocesso
1712702,Mateiros,TO,Norte,27.59,9.09,42.72,80.0,-18.5,-5.15,4.71,0.99,0.0,0.0,0.0,0.0,0,0,-80.0,11.82,-5.15,Em retrocesso
4318440,São Jorge,RS,Sul,76.67,66.7,77.66,80.0,-9.97,-14.96,53.98,43.18,33.99,26.18,19.54,13.9,0,0,-66.1,2.22,-14.96,Em retrocesso
2902252,Arataca,BA,Nordeste,16.86,13.11,32.22,80.0,-3.75,-2.33,11.13,9.45,8.02,6.8,5.77,4.89,0,0,-75.11,11.15,-2.33,Em retrocesso
4321634,Três Arroios,RS,Sul,100.0,40.0,80.0,80.0,-60.0,-39.98,6.02,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,6.67,-39.98,Em retrocesso
4319208,São Nicolau,RS,Sul,57.89,7.1,65.1,80.0,-50.79,-35.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,12.15,-35.37,Em retrocesso
2408706,Paraú,RN,Nordeste,13.33,14.29,22.17,80.0,0.96,3.09,16.92,19.15,21.05,22.66,24.03,25.2,0,0,-54.8,10.95,3.09,Ritmo critico
1707702,Filadélfia,TO,Norte,11.95,12.63,26.3,80.0,0.68,4.44,16.4,19.61,22.34,24.66,26.63,28.3,0,0,-51.7,11.23,4.44,Ritmo critico
2919900,Macururé,BA,Nordeste,4.65,12.5,14.66,80.0,7.85,3.47,15.45,17.96,20.09,21.9,23.44,24.75,1,0,-55.25,11.25,3.47,Ritmo critico
2801504,Carmópolis,SE,Nordeste,24.85,16.16,40.27,80.0,-8.69,-0.99,15.32,14.6,14.0,13.48,13.04,12.67,0,0,-67.33,10.64,-0.99,Em retrocesso
2802007,Divina Pastora,SE,Nordeste,39.34,19.53,52.17,80.0,-19.81,-6.55,13.96,9.23,5.21,1.79,0.0,0.0,0,0,-80.0,10.08,-6.55,Em retrocesso
2413201,Senador Georgino Avelino,RN,Nordeste,23.89,27.46,39.38,80.0,3.57,4.39,31.19,34.36,37.06,39.35,41.3,42.95,0,0,-37.05,8.76,4.39,Ritmo critico
2900207,Abaré,BA,Nordeste,28.28,18.24,43.32,80.0,-10.04,-5.47,13.59,9.64,6.28,3.42,1.0,0.0,0,0,-80.0,10.29,-5.47,Em retrocesso
4310363,Imigrante,RS,Sul,78.24,50.0,78.75,80.0,-28.24,-24.1,29.52,12.1,0.0,0.0,0.0,0.0,0,0,-80.0,5.0,-24.1,Em retrocesso
4312005,Mariano Moro,RS,Sul,94.12,58.3,80.0,80.0,-35.82,-27.89,34.59,14.44,0.0,0.0,0.0,0.0,0,0,-80.0,3.62,-27.89,Em retrocesso
3142254,Miravânia,MG,Sudeste,40.71,41.67,53.18,80.0,0.96,6.64,47.31,52.11,56.19,59.66,62.6,65.11,0,0,-14.89,6.39,6.64,No ritmo da meta
2802601,Graccho Cardoso,SE,Nordeste,20.0,16.67,35.57,80.0,-3.33,1.69,18.11,19.33,20.37,21.25,22.0,22.63,0,0,-57.37,10.56,1.69,Em retrocesso
1304260,Uarini,AM,Norte,13.39,11.25,28.14,80.0,-2.14,-1.79,9.73,8.44,7.34,6.4,5.61,4.93,0,0,-75.07,11.46,-1.79,Em retrocesso
2915403,Itaju do Colônia,BA,Nordeste,20.17,15.25,35.74,80.0,-4.92,-2.91,12.78,10.67,8.89,7.37,6.08,4.98,0,0,-75.02,10.79,-2.91,Em retrocesso
1718659,Rio da Conceição,TO,Norte,17.56,19.61,32.99,80.0,2.05,5.13,23.97,27.68,30.83,33.51,35.78,37.72,0,0,-42.28,10.06,5.13,Ritmo critico
4317004,Santana da Boa Vista,RS,Sul,48.82,13.1,58.96,80.0,-35.72,-27.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,11.15,-27.84,Em retrocesso
2409704,Pedro Avelino,RN,Nordeste,19.48,21.89,35.03,80.0,2.41,3.81,25.13,27.88,30.22,32.21,33.9,35.34,0,0,-44.66,9.68,3.81,Ritmo critico
2509370,Mato Grosso,PB,Nordeste,40.0,18.18,52.66,80.0,-21.82,-8.35,11.08,5.05,0.0,0.0,0.0,0.0,0,0,-80.0,10.3,-8.35,Em retrocesso
1703008,Babaçulândia,TO,Norte,20.49,19.17,36.07,80.0,-1.32,3.44,22.09,24.58,26.69,28.49,30.01,31.31,0,0,-48.69,10.14,3.44,Em retrocesso
2203255,Curralinhos,PI,Nordeste,32.63,27.56,46.96,80.0,-5.07,0.58,28.05,28.47,28.83,29.13,29.39,29.61,0,0,-50.39,8.74,0.58,Em retrocesso
2206654,Morro Cabeça no Tempo,PI,Nordeste,23.7,19.39,39.2,80.0,-4.31,0.96,20.21,20.9,21.49,21.99,22.42,22.78,0,0,-57.22,10.1,0.96,Em retrocesso
1301100,Careiro,AM,Norte,20.71,17.29,,,-3.42,-2.43,15.22,13.47,11.98,10.71,9.63,8.71,0,0,,,-2.43,Em retrocesso
4302600,Braga,RS,Sul,40.0,20.0,52.66,80.0,-20.0,-19.98,3.02,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,10.0,-19.98,Em retrocesso
4320354,Sentinela do Sul,RS,Sul,73.81,23.5,75.7,80.0,-50.31,-35.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.42,-35.13,Em retrocesso
2102507,Cajari,MA,Nordeste,53.27,34.1,62.0,80.0,-19.17,-8.54,26.84,20.67,15.43,10.97,7.18,3.96,0,0,-76.04,7.65,-8.54,Em retrocesso
1301407,Eirunepé,AM,Norte,19.19,23.81,,,4.62,1.59,25.16,26.31,27.29,28.12,28.82,29.42,0,0,,,1.59,Ritmo critico
2802700,Ilha das Flores,SE,Nordeste,26.97,16.26,42.18,80.0,-10.71,-2.0,14.56,13.12,11.89,10.84,9.96,9.2,0,0,-70.8,10.62,-2.0,Em retrocesso
2933158,Várzea Nova,BA,Nordeste,32.8,17.95,47.1,80.0,-14.85,-7.88,11.25,5.56,0.72,0.0,0.0,0.0,0,0,-80.0,10.34,-7.88,Em retrocesso
2502201,Bom Jesus,PB,Nordeste,25.56,68.42,40.92,80.0,42.86,23.99,88.81,100.0,100.0,100.0,100.0,100.0,1,1,20.0,1.93,23.99,No ritmo da meta
2924207,Pedro Alexandre,BA,Nordeste,29.14,20.45,44.06,80.0,-8.69,-4.8,16.37,12.9,9.95,7.45,5.32,3.51,0,0,-76.49,9.92,-4.8,Em retrocesso
2512721,Pedro Régis,PB,Nordeste,47.41,23.99,57.98,80.0,-23.42,-9.15,16.21,9.6,3.98,0.0,0.0,0.0,0,0,-80.0,9.34,-9.15,Em retrocesso
2507408,Jericó,PB,Nordeste,53.45,23.83,62.12,80.0,-29.62,-12.25,13.42,4.57,0.0,0.0,0.0,0.0,0,0,-80.0,9.36,-12.25,Em retrocesso
2932457,Umburanas,BA,Nordeste,21.31,22.95,36.89,80.0,1.64,0.37,23.26,23.53,23.76,23.95,24.12,24.26,0,0,-55.74,9.51,0.37,Ritmo critico
2900900,Almadina,BA,Nordeste,31.19,23.91,45.78,80.0,-7.28,-4.09,20.43,17.48,14.97,12.83,11.02,9.47,0,0,-70.53,9.35,-4.09,Em retrocesso
4320453,Sério,RS,Sul,85.41,11.1,80.0,80.0,-74.31,-47.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,11.48,-47.13,Em retrocesso
1300805,Borba,AM,Norte,28.35,22.82,43.38,80.0,-5.53,-3.49,19.85,17.33,15.19,13.37,11.82,10.5,0,0,-69.5,9.53,-3.49,Em retrocesso
1711951,Lagoa do Tocantins,TO,Norte,20.75,15.09,36.33,80.0,-5.66,1.27,16.17,17.09,17.87,18.53,19.09,19.57,0,0,-60.43,10.82,1.27,Em retrocesso
2929370,São José do Jacuípe,BA,Nordeste,23.18,28.41,38.7,80.0,5.23,2.16,30.25,31.81,33.13,34.26,35.22,36.03,0,0,-43.97,8.6,2.16,Ritmo critico
2405306,Januário Cicco,RN,Nordeste,45.53,20.55,,,-24.98,-9.88,12.15,5.01,0.0,0.0,0.0,0.0,0,0,,,-9.88,Em retrocesso
4307500,Espumoso,RS,Sul,81.25,39.1,80.0,80.0,-42.15,-31.05,12.71,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,6.82,-31.05,Em retrocesso
1302553,Manaquiri,AM,Norte,47.0,20.56,57.7,80.0,-26.44,-13.94,8.71,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.91,-13.94,Em retrocesso
2203354,Dirceu Arcoverde,PI,Nordeste,33.24,11.96,47.45,80.0,-21.28,-7.52,5.57,0.13,0.0,0.0,0.0,0.0,0,0,-80.0,11.34,-7.52,Em retrocesso
1711100,Itaporã do Tocantins,TO,Norte,64.16,24.0,69.25,80.0,-40.16,-15.98,10.42,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.33,-15.98,Em retrocesso
2925600,Presidente Dutra,BA,Nordeste,21.28,20.0,36.86,80.0,-1.28,-1.09,19.07,18.29,17.62,17.05,16.56,16.15,0,0,-63.85,10.0,-1.09,Em retrocesso
2919926,Madre de Deus,BA,Nordeste,40.71,25.81,53.18,80.0,-14.9,-7.9,19.1,13.39,8.54,4.41,0.91,0.0,0,0,-80.0,9.03,-7.9,Em retrocesso
2916302,Itapebi,BA,Nordeste,14.97,23.44,30.06,80.0,8.47,3.78,26.65,29.38,31.71,33.68,35.36,36.78,0,0,-43.22,9.43,3.78,Ritmo critico
2911402,Glória,BA,Nordeste,35.91,29.69,49.56,80.0,-6.22,-3.56,26.66,24.09,21.91,20.05,18.47,17.13,0,0,-62.87,8.38,-3.56,Em retrocesso
4318614,São José do Sul,RS,Sul,85.0,37.5,80.0,80.0,-47.5,-33.73,8.83,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,7.08,-33.73,Em retrocesso
4310850,Jaboticaba,RS,Sul,85.54,25.0,80.0,80.0,-60.54,-40.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.17,-40.25,Em retrocesso
2410702,Riacho da Cruz,RN,Nordeste,25.0,37.5,40.4,80.0,12.5,8.86,45.03,51.43,56.87,61.5,65.43,68.77,1,0,-11.23,7.08,8.86,No ritmo da meta
4319752,São Vendelino,RS,Sul,100.0,25.0,80.0,80.0,-75.0,-47.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.17,-47.48,Em retrocesso
2802502,General Maynard,SE,Nordeste,20.0,21.91,35.57,80.0,1.91,4.31,25.57,28.69,31.33,33.58,35.5,37.12,0,0,-42.88,9.68,4.31,Ritmo critico
2928059,Santa Luzia,BA,Nordeste,33.46,28.42,47.63,80.0,-5.04,-2.97,25.9,23.75,21.93,20.38,19.06,17.94,0,0,-62.06,8.6,-2.97,Em retrocesso
2401859,Caiçara do Norte,RN,Nordeste,31.2,26.47,45.79,80.0,-4.73,0.24,26.67,26.85,26.99,27.12,27.23,27.32,0,0,-52.68,8.92,0.24,Em retrocesso
3103108,Antônio Prado de Minas,MG,Sudeste,78.57,86.67,78.99,80.0,8.1,10.21,95.35,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-1.11,10.21,No ritmo da meta
4300661,André da Rocha,RS,Sul,68.75,33.3,72.3,80.0,-35.45,-27.7,9.75,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,7.78,-27.7,Em retrocesso
1303601,Santa Isabel do Rio Negro,AM,Norte,26.71,36.02,41.95,80.0,9.31,3.93,39.36,42.2,44.61,46.66,48.41,49.89,0,0,-30.11,7.33,3.93,Ritmo critico
2922250,Muquém do São Francisco,BA,Nordeste,30.98,22.03,45.61,80.0,-8.95,-4.93,17.84,14.28,11.25,8.68,6.49,4.63,0,0,-75.37,9.66,-4.93,Em retrocesso
4312138,Mato Castelhano,RS,Sul,76.48,38.7,77.53,80.0,-37.78,-28.87,14.16,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,6.88,-28.87,Em retrocesso
4301073,Arroio do Padre,RS,Sul,94.58,18.2,80.0,80.0,-76.38,-48.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,10.3,-48.17,Em retrocesso
2908606,Conde,BA,Nordeste,40.59,28.14,53.1,80.0,-12.45,-6.68,22.46,17.64,13.53,10.05,7.08,4.56,0,0,-75.44,8.64,-6.68,Em retrocesso
3522653,Itapirapuã Paulista,SP,Sudeste,45.73,29.85,56.8,80.0,-15.88,-6.38,24.43,19.82,15.9,12.57,9.74,7.33,0,0,-72.67,8.36,-6.38,Em retrocesso
2505204,Cuitegi,PB,Nordeste,29.25,24.78,44.16,80.0,-4.47,0.33,25.06,25.3,25.5,25.67,25.82,25.94,0,0,-54.06,9.2,0.33,Em retrocesso
1301159,Careiro da Várzea,AM,Norte,38.04,27.35,51.19,80.0,-10.69,-6.07,22.19,17.8,14.08,10.91,8.22,5.93,0,0,-74.07,8.78,-6.07,Em retrocesso
3544103,Rio Grande da Serra,SP,Sudeste,31.67,57.14,46.18,80.0,25.47,14.29,69.29,79.61,88.39,95.85,100.0,100.0,1,1,20.0,3.81,14.29,No ritmo da meta
2411700,São Bento do Trairí,RN,Nordeste,33.35,33.62,47.54,80.0,0.27,2.74,35.95,37.93,39.61,41.04,42.26,43.29,0,0,-36.71,7.73,2.74,Ritmo critico
1714302,Nazaré,TO,Norte,45.94,34.23,56.95,80.0,-11.71,-1.75,32.74,31.48,30.4,29.49,28.71,28.05,0,0,-51.95,7.63,-1.75,Em retrocesso
1301506,Envira,AM,Norte,56.52,19.3,27.7,80.0,-37.22,-19.33,2.87,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,10.12,-19.33,Em retrocesso
2211357,Várzea Branca,PI,Nordeste,25.97,31.25,41.29,80.0,5.28,5.76,36.15,40.31,43.84,46.85,49.41,51.58,0,0,-28.42,8.12,5.76,Ritmo insuficiente
3162450,São João das Missões,MG,Sudeste,40.91,33.42,53.33,80.0,-7.49,2.41,35.47,37.21,38.69,39.95,41.02,41.93,0,0,-38.07,7.76,2.41,Em retrocesso
2928307,Santanópolis,BA,Nordeste,26.96,22.95,31.5,80.0,-4.01,-2.46,20.86,19.08,17.57,16.29,15.2,14.27,0,0,-65.73,9.51,-2.46,Em retrocesso
1703891,Carrasco Bonito,TO,Norte,34.09,23.86,48.13,80.0,-10.23,-1.01,23.0,22.27,21.65,21.12,20.68,20.3,0,0,-59.7,9.36,-1.01,Em retrocesso
2201804,Bocaina,PI,Nordeste,90.77,55.0,80.0,80.0,-35.77,-14.77,42.45,31.77,22.7,14.99,8.44,2.87,0,0,-77.13,4.17,-14.77,Em retrocesso
2915908,Itanagra,BA,Nordeste,22.47,24.53,,,2.06,0.58,25.02,25.44,25.8,26.1,26.36,26.58,0,0,,,0.58,Ritmo critico
4204178,Cerro Negro,SC,Sul,28.93,49.84,43.88,80.0,20.91,11.07,59.25,67.25,74.05,79.82,84.74,88.91,1,1,8.91,5.03,11.07,No ritmo da meta
2918605,Jussiape,BA,Nordeste,32.1,33.33,46.53,80.0,1.23,0.16,33.47,33.58,33.68,33.76,33.83,33.89,0,0,-46.11,7.78,0.16,Ritmo critico
4319125,São Martinho da Serra,RS,Sul,76.47,46.2,77.52,80.0,-30.27,-25.11,24.86,6.71,0.0,0.0,0.0,0.0,0,0,-80.0,5.63,-25.11,Em retrocesso
2907608,Central,BA,Nordeste,30.85,25.64,45.5,80.0,-5.21,-3.06,23.04,20.83,18.95,17.35,15.99,14.84,0,0,-65.16,9.06,-3.06,Em retrocesso
2929354,São José da Vitória,BA,Nordeste,31.3,27.27,45.87,80.0,-4.03,-2.47,25.17,23.39,21.87,20.58,19.48,18.55,0,0,-61.45,8.79,-2.47,Em retrocesso
2912608,Ibiquera,BA,Nordeste,20.08,15.62,35.65,80.0,-4.46,-2.68,13.34,11.41,9.76,8.36,7.17,6.16,0,0,-73.84,10.73,-2.68,Em retrocesso
2924058,Pé de Serra,BA,Nordeste,37.89,39.22,,,1.33,0.21,39.4,39.55,39.68,39.79,39.88,39.96,0,0,,,0.21,Ritmo critico
4305439,Chuí,RS,Sul,50.0,21.1,59.77,80.0,-28.9,-24.43,0.33,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.82,-24.43,Em retrocesso
2920908,Mascote,BA,Nordeste,22.32,26.73,37.88,80.0,4.41,1.75,28.22,29.48,30.56,31.47,32.25,32.91,0,0,-47.09,8.88,1.75,Ritmo critico
2903508,Belo Campo,BA,Nordeste,47.6,33.06,58.11,80.0,-14.54,-7.72,26.5,20.92,16.18,12.15,8.72,5.81,0,0,-74.19,7.82,-7.72,Em retrocesso
2803807,Malhada dos Bois,SE,Nordeste,40.0,37.63,52.66,80.0,-2.37,2.17,39.47,41.04,42.37,43.51,44.47,45.29,0,0,-34.71,7.06,2.17,Em retrocesso
2409803,Pedro Velho,RN,Nordeste,16.96,23.56,32.33,80.0,6.6,5.91,28.58,32.85,36.48,39.57,42.19,44.42,0,0,-35.58,9.41,5.91,Ritmo insuficiente
5108352,Vale de São Domingos,MT,Centro-Oeste,48.81,23.86,58.95,80.0,-24.95,-8.56,16.58,10.4,5.14,0.67,0.0,0.0,0,0,-80.0,9.36,-8.56,Em retrocesso
2902401,Aurelino Leal,BA,Nordeste,42.65,33.61,54.6,80.0,-9.04,-4.97,29.39,25.79,22.74,20.15,17.94,16.07,0,0,-63.93,7.73,-4.97,Em retrocesso
4311981,Mariana Pimentel,RS,Sul,61.86,21.9,,,-39.96,-29.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,-29.96,Em retrocesso
2901809,Antônio Gonçalves,BA,Nordeste,32.58,25.32,46.92,80.0,-7.26,-4.08,21.85,18.9,16.4,14.27,12.46,10.92,0,0,-69.08,9.11,-4.08,Em retrocesso
2514453,São José dos Ramos,PB,Nordeste,58.86,27.36,65.74,80.0,-31.5,-13.19,16.15,6.62,0.0,0.0,0.0,0.0,0,0,-80.0,8.77,-13.19,Em retrocesso
2514602,São José do Bonfim,PB,Nordeste,11.97,29.62,26.33,80.0,17.65,11.39,39.3,47.53,54.53,60.47,65.53,69.82,1,0,-10.18,8.4,11.39,No ritmo da meta
2206357,Milton Brandão,PI,Nordeste,37.5,33.33,50.78,80.0,-4.17,1.03,34.21,34.95,35.58,36.12,36.58,36.97,0,0,-43.03,7.78,1.03,Em retrocesso
3113107,Caranaíba,MG,Sudeste,70.0,83.33,73.13,80.0,13.33,12.82,94.23,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-0.55,12.82,No ritmo da meta
4322103,Tucunduva,RS,Sul,64.29,16.7,,,-47.59,-33.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,-33.77,Em retrocesso
2916906,Itiruçu,BA,Nordeste,32.86,30.0,47.15,80.0,-2.86,-1.88,28.4,27.04,25.89,24.91,24.07,23.36,0,0,-56.64,8.33,-1.88,Em retrocesso
3118502,Consolação,MG,Sudeste,62.5,38.89,68.16,80.0,-23.61,-5.65,34.09,30.01,26.54,23.59,21.08,18.95,0,0,-61.05,6.85,-5.65,Em retrocesso
3505401,Barra do Turvo,SP,Sudeste,87.5,34.89,80.0,80.0,-52.61,-24.75,13.85,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,7.52,-24.75,Em retrocesso
2806800,São Domingos,SE,Nordeste,29.59,29.79,44.44,80.0,0.2,3.45,32.72,35.22,37.33,39.13,40.67,41.97,0,0,-38.03,8.37,3.45,Ritmo critico
2907400,Catolândia,BA,Nordeste,10.48,25.71,24.3,80.0,15.23,7.16,31.8,36.97,41.37,45.1,48.28,50.98,1,0,-29.02,9.05,7.16,Ritmo insuficiente
1303809,São Gabriel da Cachoeira,AM,Norte,36.49,31.59,50.01,80.0,-4.9,-3.17,28.9,26.61,24.66,23.0,21.6,20.4,0,0,-59.6,8.07,-3.17,Em retrocesso
2405207,Janduís,RN,Nordeste,23.48,37.93,38.99,80.0,14.45,9.83,46.29,53.39,59.42,64.56,68.92,72.62,1,0,-7.38,7.01,9.83,No ritmo da meta
1303957,São Sebastião do Uatumã,AM,Norte,51.77,29.46,60.98,80.0,-22.31,-11.88,19.36,10.78,3.48,0.0,0.0,0.0,0,0,-80.0,8.42,-11.88,Em retrocesso
4302238,Boa Vista do Incra,RS,Sul,71.3,26.6,74.0,80.0,-44.7,-32.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,8.9,-32.33,Em retrocesso
4310413,Inhacorá,RS,Sul,62.65,35.3,68.26,80.0,-27.35,-23.65,15.2,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,7.45,-23.65,Em retrocesso
4311502,Lavras do Sul,RS,Sul,57.89,45.7,65.1,80.0,-12.19,-16.07,32.04,20.43,10.56,2.17,0.0,0.0,0,0,-80.0,5.72,-16.07,Em retrocesso
4312617,Muitos Capões,RS,Sul,68.75,29.4,72.3,80.0,-39.35,-29.65,4.2,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,8.43,-29.65,Em retrocesso
4203105,Caibi,SC,Sul,75.47,27.3,76.83,80.0,-48.17,-23.47,7.35,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,8.78,-23.47,Em retrocesso
2705804,Olho d'Água do Casado,AL,Nordeste,34.23,36.22,48.24,80.0,1.99,4.32,39.89,43.01,45.67,47.92,49.84,51.47,0,0,-28.53,7.3,4.32,Ritmo critico
2411429,Santana do Seridó,RN,Nordeste,52.34,40.91,61.37,80.0,-11.43,-3.11,38.27,36.02,34.11,32.49,31.11,29.93,0,0,-50.07,6.52,-3.11,Em retrocesso
2407302,Marcelino Vieira,RN,Nordeste,26.9,22.73,42.12,80.0,-4.17,0.52,23.17,23.55,23.87,24.14,24.37,24.57,0,0,-55.43,9.54,0.52,Em retrocesso
3553658,Taquaral,SP,Sudeste,75.0,27.27,76.51,80.0,-47.73,-22.31,8.31,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,8.79,-22.31,Em retrocesso
4303608,Cambará do Sul,RS,Sul,60.0,63.6,66.5,80.0,3.6,-8.18,56.65,50.74,45.71,41.44,37.81,34.73,0,0,-45.27,2.73,-8.18,Ritmo critico
2501153,Areia de Baraúnas,PB,Nordeste,25.0,36.36,40.4,80.0,11.36,8.24,43.36,49.32,54.38,58.68,62.34,65.44,1,0,-14.56,7.27,8.24,No ritmo da meta
2704906,Mar Vermelho,AL,Nordeste,58.97,57.65,65.82,80.0,-1.32,2.67,59.92,61.85,63.49,64.88,66.07,67.07,0,0,-12.93,3.72,2.67,Em retrocesso
4315305,Quaraí,RS,Sul,54.77,36.3,63.01,80.0,-18.47,-19.21,19.97,6.09,0.0,0.0,0.0,0.0,0,0,-80.0,7.28,-19.21,Em retrocesso
2910909,Firmino Alves,BA,Nordeste,36.52,23.26,,,-13.26,-7.08,17.24,12.13,7.78,4.08,0.94,0.0,0,0,,,-7.08,Em retrocesso
1300839,Caapiranga,AM,Norte,30.2,21.72,30.23,80.0,-8.48,-4.96,17.5,13.92,10.87,8.29,6.08,4.21,0,0,-75.79,9.71,-4.96,Em retrocesso
2925402,Potiraguá,BA,Nordeste,27.88,27.54,42.98,80.0,-0.34,-0.62,27.01,26.57,26.18,25.86,25.59,25.35,0,0,-54.65,8.74,-0.62,Em retrocesso
3129657,Ibiracatu,MG,Sudeste,64.3,37.74,69.35,80.0,-26.56,-7.12,31.69,26.54,22.17,18.45,15.3,12.61,0,0,-67.39,7.04,-7.12,Em retrocesso
2922052,Mulungu do Morro,BA,Nordeste,22.47,28.83,38.02,80.0,6.36,2.73,31.15,33.12,34.8,36.22,37.44,38.47,0,0,-41.53,8.53,2.73,Ritmo critico
2801603,Cedro de São João,SE,Nordeste,22.22,45.3,37.78,80.0,23.08,14.89,57.96,68.71,77.86,85.63,92.24,97.85,1,1,17.85,5.78,14.89,No ritmo da meta
2210904,Socorro do Piauí,PI,Nordeste,68.44,30.86,72.09,80.0,-37.58,-15.67,17.54,6.22,0.0,0.0,0.0,0.0,0,0,-80.0,8.19,-15.67,Em retrocesso
1701101,Aparecida do Rio Negro,TO,Norte,30.07,35.78,44.85,80.0,5.71,6.96,41.7,46.72,51.0,54.63,57.72,60.35,0,0,-19.65,7.37,6.96,Ritmo insuficiente
2804003,Maruim,SE,Nordeste,21.39,31.19,36.97,80.0,9.8,8.25,38.2,44.16,49.23,53.54,57.2,60.31,1,0,-19.69,8.14,8.25,No ritmo da meta
1507003,Santo Antônio do Tauá,PA,Norte,25.72,31.66,41.06,80.0,5.94,4.19,35.22,38.25,40.82,43.01,44.87,46.45,0,0,-33.55,8.06,4.19,Ritmo critico
4202438,Bocaina do Sul,SC,Sul,39.12,28.06,52.0,80.0,-11.06,-4.91,23.89,20.34,17.32,14.76,12.58,10.73,0,0,-69.27,8.66,-4.91,Em retrocesso
2806602,Santo Amaro das Brotas,SE,Nordeste,34.57,26.79,48.51,80.0,-7.78,-0.54,26.33,25.94,25.61,25.33,25.09,24.88,0,0,-55.12,8.87,-0.54,Em retrocesso
3140852,Matias Cardoso,MG,Sudeste,37.68,31.08,50.92,80.0,-6.6,2.86,33.51,35.58,37.33,38.83,40.1,41.17,0,0,-38.83,8.15,2.86,Em retrocesso
4203402,Campo Belo do Sul,SC,Sul,41.77,53.29,53.96,80.0,11.52,6.38,58.71,63.32,67.24,70.57,73.4,75.81,1,0,-4.19,4.45,6.38,No ritmo da meta
2923357,Ourolândia,BA,Nordeste,22.65,34.04,38.2,80.0,11.39,5.24,38.49,42.28,45.5,48.23,50.56,52.53,1,0,-27.47,7.66,5.24,Ritmo insuficiente
4306957,Entre Rios do Sul,RS,Sul,79.48,60.0,79.63,80.0,-19.48,-19.72,43.24,28.99,16.88,6.59,0.0,0.0,0,0,-80.0,3.33,-19.72,Em retrocesso
3144672,Nova Belém,MG,Sudeste,50.0,48.0,59.77,80.0,-2.0,5.16,52.39,56.11,59.28,61.98,64.27,66.21,0,0,-13.79,5.33,5.16,Em retrocesso
2920403,Manoel Vitorino,BA,Nordeste,39.54,41.67,52.32,80.0,2.13,0.61,42.19,42.63,43.0,43.32,43.59,43.82,0,0,-36.18,6.39,0.61,Ritmo critico
4308409,Formigueiro,RS,Sul,89.47,40.0,80.0,80.0,-49.47,-34.71,10.5,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,6.67,-34.71,Em retrocesso
